updateCount,lastprice,volume,bidsize,bid,ask,asksize
23943,27.12,340939,764,27.11,27.12,693
23944,27.11,340969,839,27.11,27.12,680
23945,27.11,340987,823,27.11,27.12,679
23946,27.11,340995,845,27.11,27.12,699
23947,27.11,340995,845,27.11,27.12,699
23948,27.12,341003,843,27.11,27.12,723
23949,27.12,341003,843,27.11,27.12,723
23950,27.11,341025,934,27.11,27.12,721
23951,27.12,341026,936,27.11,27.12,721
23952,27.12,341026,936,27.11,27.12,721
23953,27.12,341043,929,27.11,27.12,754
23954,27.12,341043,929,27.11,27.12,754
23955,27.12,341063,885,27.11,27.12,737
23956,27.12,341070,894,27.11,27.12,737
23957,27.12,341070,894,27.11,27.12,737
23958,27.11,341071,913,27.11,27.12,749
23959,27.12,341081,914,27.11,27.12,713
23960,27.11,341087,949,27.11,27.12,713
23961,27.11,341087,946,27.11,27.12,757
23962,27.12,341088,815,27.11,27.12,757
23963,27.12,341089,814,27.11,27.12,766
23964,27.12,341089,811,27.11,27.12,768
23965,27.12,341195,805,27.11,27.12,670
23966,27.12,341197,805,27.11,27.12,670
23967,27.12,341197,805,27.11,27.12,671
23968,27.12,341310,793,27.11,27.12,568
23969,27.12,341310,793,27.11,27.12,568
23970,27.12,341310,794,27.11,27.12,571
23971,27.11,341320,779,27.11,27.12,573
23972,27.11,341321,778,27.11,27.12,632
23973,27.11,341328,769,27.11,27.12,660
23974,27.12,341341,751,27.11,27.12,664
23975,27.12,341341,751,27.11,27.12,664
23976,27.12,341348,699,27.11,27.12,666
23977,27.11,341441,604,27.11,27.12,612
23978,27.11,341441,604,27.11,27.12,612
23979,27.11,341441,604,27.11,27.12,644
23980,27.12,341442,601,27.11,27.12,731
23981,27.12,341442,601,27.11,27.12,731
23982,27.12,341446,842,27.11,27.12,860
23983,27.12,341447,845,27.11,27.12,862
23984,27.12,341449,846,27.11,27.12,860
23985,27.11,341715,780,27.11,27.12,660
23986,27.12,341749,752,27.11,27.12,557
23987,27.12,341749,752,27.11,27.12,557
23988,27.12,341750,752,27.11,27.12,556
23989,27.11,341800,703,27.11,27.12,557
23990,27.11,341800,703,27.11,27.12,557
23991,27.11,341800,783,27.11,27.12,433
23992,27.11,341801,1572,27.11,27.12,435
23993,27.11,341801,1572,27.11,27.12,435
23994,27.11,341816,1615,27.11,27.12,434
23995,27.11,341817,1609,27.11,27.12,435
23996,27.11,341817,1609,27.11,27.12,435
23997,27.11,341823,1582,27.11,27.12,442
23998,27.11,341824,1581,27.11,27.12,445
23999,27.11,341824,1581,27.11,27.12,465
24000,27.12,341831,1582,27.11,27.12,515
24001,27.12,341833,1581,27.11,27.12,526
24002,27.12,341833,1581,27.11,27.12,526
24003,27.12,341866,1511,27.11,27.12,516
24004,27.11,341889,1489,27.11,27.12,519
24005,27.11,341889,1489,27.11,27.12,519
24006,27.11,341889,1503,27.11,27.12,521
24007,27.11,341889,1503,27.11,27.12,521
24008,27.12,341890,1503,27.11,27.12,576
24009,27.12,341997,1517,27.11,27.12,480
24010,27.12,342479,129,27.12,27.13,861
24011,27.12,342539,73,27.12,27.13,837
24012,27.12,342614,1592,27.11,27.12,98
24013,27.12,342614,1592,27.11,27.12,98
24014,27.11,342624,1707,27.11,27.12,120
24015,27.11,342629,1715,27.11,27.12,124
24016,27.12,342680,1715,27.11,27.12,152
24017,27.11,342690,1705,27.11,27.12,152
24018,27.12,342691,1705,27.11,27.12,165
24019,27.12,342711,1705,27.11,27.12,154
24020,27.12,342817,1735,27.11,27.12,48
24021,27.12,342841,1735,27.11,27.12,30
24022,27.12,342841,1735,27.11,27.12,30
24023,27.12,342841,1735,27.11,27.12,31
24024,27.12,342898,1706,27.11,27.12,12
24025,27.12,342909,1702,27.11,27.12,11
24026,27.12,342909,1702,27.11,27.12,11
24027,27.12,342956,458,27.12,27.13,938
24028,27.12,342976,449,27.12,27.13,915
24029,27.12,342976,449,27.12,27.13,915
24030,27.12,343013,512,27.12,27.13,836
24031,27.12,343578,1816,27.11,27.12,221
24032,27.12,343578,1717,27.11,27.12,227
24033,27.12,343579,1737,27.11,27.12,228
24034,27.12,343580,1737,27.11,27.12,227
24035,27.12,343580,1737,27.11,27.12,227
24036,27.12,343586,1743,27.11,27.12,221
24037,27.12,343587,1743,27.11,27.12,221
24038,27.12,343587,1743,27.11,27.12,221
24039,27.12,343612,1723,27.11,27.12,361
24040,27.12,343612,1723,27.11,27.12,361
24041,27.12,343612,1756,27.11,27.12,384
24042,27.12,343612,1746,27.11,27.12,385
24043,27.12,343615,1931,27.11,27.12,394
24044,27.12,343615,2670,27.11,27.12,394
24045,27.12,343615,2671,27.11,27.12,397
24046,27.11,343616,2714,27.11,27.12,397
24047,27.12,343624,2714,27.11,27.12,396
24048,27.12,343631,2754,27.11,27.12,393
24049,27.12,343645,2746,27.11,27.12,388
24050,27.12,343649,2749,27.11,27.12,386
24051,27.12,343652,2749,27.11,27.12,477
24052,27.12,343652,2749,27.11,27.12,477
24053,27.12,343654,2699,27.11,27.12,673
24054,27.12,343654,2700,27.11,27.12,838
24055,27.12,343654,2700,27.11,27.12,838
24056,27.12,343689,2701,27.11,27.12,804
24057,27.12,343705,2699,27.11,27.12,1043
24058,27.12,343705,2699,27.11,27.12,1043
24059,27.11,343726,2611,27.11,27.12,1040
24060,27.11,343827,2510,27.11,27.12,1311
24061,27.11,343827,2510,27.11,27.12,1311
24062,27.11,343827,2490,27.11,27.12,1315
24063,27.12,343829,2490,27.11,27.12,1313
24064,27.12,343842,2458,27.11,27.12,1307
24065,27.12,343851,2451,27.11,27.12,1306
24066,27.12,343851,1867,27.11,27.12,1313
24067,27.12,343901,926,27.11,27.12,1240
24068,27.12,344045,822,27.11,27.12,1140
24069,27.12,344050,820,27.11,27.12,1139
24070,27.11,344870,882,27.1,27.11,218
24071,27.11,344870,1122,27.1,27.11,552
24072,27.11,344933,1062,27.1,27.11,553
24073,27.11,344935,1062,27.1,27.11,551
24074,27.11,344935,1062,27.1,27.11,555
24075,27.11,344935,1824,27.1,27.11,559
24076,27.1,344936,1829,27.1,27.11,572
24077,27.1,344936,2591,27.1,27.11,612
24078,27.11,345060,2551,27.1,27.11,489
24079,27.11,345262,2551,27.1,27.11,287
24080,27.11,345549,148,27.11,27.12,962
24081,27.12,345556,195,27.11,27.12,1034
24082,27.12,345556,195,27.11,27.12,1034
24083,27.11,345557,210,27.11,27.12,1035
24084,27.11,345558,211,27.11,27.12,1115
24085,27.11,345559,288,27.11,27.12,1119
24086,27.11,345852,2722,27.1,27.11,436
24087,27.11,345860,2568,27.1,27.11,470
24088,27.11,345860,2568,27.1,27.11,470
24089,27.11,345860,2568,27.1,27.11,552
24090,27.1,345870,2558,27.1,27.11,554
24091,27.1,345880,2548,27.1,27.11,554
24092,27.11,345881,2548,27.1,27.11,1029
24093,27.1,345884,2495,27.1,27.11,1131
24094,27.1,345884,2495,27.1,27.11,1131
24095,27.1,345886,2538,27.1,27.11,1131
24096,27.11,345891,2538,27.1,27.11,1159
24097,27.11,345891,2538,27.1,27.11,1159
24098,27.11,345892,2539,27.1,27.11,1162
24099,27.11,345903,2521,27.1,27.11,1157
24100,27.11,345903,2521,27.1,27.11,1157
24101,27.11,345903,2494,27.1,27.11,1157
24102,27.1,345913,2423,27.1,27.11,1157
24103,27.1,345913,2423,27.1,27.11,1157
24104,27.11,345948,2420,27.1,27.11,1133
24105,27.11,345949,2421,27.1,27.11,1589
24106,27.11,345949,2421,27.1,27.11,1590
24107,27.1,345965,2407,27.1,27.11,1591
24108,27.1,345969,2405,27.1,27.11,1593
24109,27.1,345969,2405,27.1,27.11,1593
24110,27.1,345974,2401,27.1,27.11,1592
24111,27.11,345975,2404,27.1,27.11,1592
24112,27.11,345975,2404,27.1,27.11,1592
24113,27.11,345984,2405,27.1,27.11,1589
24114,27.11,345991,2365,27.1,27.11,1587
24115,27.11,345991,2365,27.1,27.11,1587
24116,27.11,345999,2367,27.1,27.11,2294
24117,27.1,346011,2355,27.1,27.11,2297
24118,27.11,346013,2355,27.1,27.11,2295
24119,27.1,346016,2355,27.1,27.11,2293
24120,27.11,346216,2370,27.1,27.11,2093
24121,27.11,346216,2370,27.1,27.11,2093
24122,27.11,346221,2468,27.1,27.11,2093
24123,27.11,346221,2468,27.1,27.11,2093
24124,27.11,346229,2502,27.1,27.11,2087
24125,27.1,346242,2499,27.1,27.11,2077
24126,27.1,346248,2503,27.1,27.11,2087
24127,27.1,346249,2502,27.1,27.11,2087
24128,27.1,346252,2514,27.1,27.11,2088
24129,27.1,346256,2510,27.1,27.11,2088
24130,27.1,346258,2506,27.1,27.11,2088
24131,27.1,346310,1691,27.1,27.11,2089
24132,27.11,346313,1450,27.1,27.11,2187
24133,27.11,346313,1450,27.1,27.11,2187
24134,27.11,346316,1449,27.1,27.11,2186
24135,27.11,346316,1449,27.1,27.11,2186
24136,27.11,346316,1452,27.1,27.11,2187
24137,27.1,346385,1385,27.1,27.11,2185
24138,27.1,346391,1378,27.1,27.11,2187
24139,27.1,346391,1367,27.1,27.11,2188
24140,27.11,346452,1356,27.1,27.11,2188
24141,27.1,346479,1333,27.1,27.11,2189
24142,27.1,346480,1358,27.1,27.11,2189
24143,27.1,346485,1383,27.1,27.11,2199
24144,27.11,346488,1382,27.1,27.11,2198
24145,27.1,346491,1379,27.1,27.11,2201
24146,27.1,346513,1361,27.1,27.11,2202
24147,27.1,346514,1359,27.1,27.11,2203
24148,27.1,346514,1359,27.1,27.11,2203
24149,27.1,346520,1446,27.1,27.11,2200
24150,27.1,346522,1446,27.1,27.11,2203
24151,27.1,346533,1436,27.1,27.11,2234
24152,27.1,346534,1442,27.1,27.11,2202
24153,27.1,346537,1439,27.1,27.11,2202
24154,27.1,346610,1373,27.1,27.11,2202
24155,27.1,346641,1353,27.1,27.11,2202
24156,27.11,346648,1354,27.1,27.11,2195
24157,27.11,346670,1348,27.1,27.11,2187
24158,27.11,346683,1431,27.1,27.11,2189
24159,27.1,346694,1420,27.1,27.11,2189
24160,27.1,346699,1434,27.1,27.11,2190
24161,27.1,346699,1464,27.1,27.11,2190
24162,27.1,346700,1463,27.1,27.11,2190
24163,27.1,346700,1463,27.1,27.11,2201
24164,27.1,346701,1462,27.1,27.11,2447
24165,27.1,346702,1661,27.1,27.11,2447
24166,27.1,347126,1247,27.1,27.11,2432
24167,27.1,347312,1060,27.1,27.11,2432
24168,27.1,347753,615,27.1,27.11,2432
24169,27.1,348079,313,27.1,27.11,2409
24170,27.1,348408,891,27.09,27.1,236
24171,27.1,348408,891,27.09,27.1,236
24172,27.09,348460,1190,27.09,27.1,239
24173,27.1,348788,380,27.1,27.11,2451
24174,27.09,348788,380,27.1,27.11,2451
24175,27.1,348839,335,27.1,27.11,2177
24176,27.1,348865,776,27.1,27.11,2178
24177,27.1,348865,776,27.1,27.11,2178
24178,27.1,348952,849,27.1,27.11,2181
24179,27.11,348975,1053,27.1,27.11,2181
24180,27.11,348975,1053,27.1,27.11,2181
24181,27.11,348979,1051,27.1,27.11,2190
24182,27.1,349005,1082,27.1,27.11,2192
24183,27.1,349005,1082,27.1,27.11,2192
24184,27.11,349061,1108,27.1,27.11,2148
24185,27.1,349066,1103,27.1,27.11,2148
24186,27.1,349066,1103,27.1,27.11,2148
24187,27.1,349066,1116,27.1,27.11,2188
24188,27.1,349066,1116,27.1,27.11,2188
24189,27.1,349066,1119,27.1,27.11,2334
24190,27.1,349068,1118,27.1,27.11,2333
24191,27.1,349085,1101,27.1,27.11,2335
24192,27.1,349085,1101,27.1,27.11,2335
24193,27.1,349088,1099,27.1,27.11,2334
24194,27.1,349090,1097,27.1,27.11,2347
24195,27.1,349090,1097,27.1,27.11,2347
24196,27.1,349093,1097,27.1,27.11,2347
24197,27.1,349113,1078,27.1,27.11,2347
24198,27.1,349113,1078,27.1,27.11,2347
24199,27.1,349115,1079,27.1,27.11,2344
24200,27.1,349116,1078,27.1,27.11,2345
24201,27.1,349116,1078,27.1,27.11,2345
24202,27.1,349166,1028,27.1,27.11,2345
24203,27.1,349168,1028,27.1,27.11,2345
24204,27.1,349168,1028,27.1,27.11,2345
24205,27.1,349168,1028,27.1,27.11,2345
24206,27.1,349170,1028,27.1,27.11,2366
24207,27.1,349170,1028,27.1,27.11,2366
24208,27.1,349193,1005,27.1,27.11,2367
24209,27.1,349196,1005,27.1,27.11,2616
24210,27.1,349196,1005,27.1,27.11,2617
24211,27.1,350200,1262,27.09,27.1,191
24212,27.1,350207,1093,27.09,27.1,188
24213,27.1,350207,1093,27.09,27.1,188
24214,27.09,350218,1097,27.09,27.1,195
24215,27.1,350220,1099,27.09,27.1,203
24216,27.1,350220,1099,27.09,27.1,203
24217,27.09,350221,1098,27.09,27.1,208
24218,27.1,350223,1098,27.09,27.1,208
24219,27.1,350223,1098,27.09,27.1,285
24220,27.1,350223,1500,27.09,27.1,340
24221,27.1,350229,1511,27.09,27.1,347
24222,27.1,350229,1511,27.09,27.1,347
24223,27.1,350627,437,27.1,27.11,281
24224,27.1,350687,599,27.1,27.11,260
24225,27.1,350687,611,27.1,27.11,310
24226,27.1,350694,606,27.1,27.11,340
24227,27.11,350718,588,27.1,27.11,336
24228,27.11,350718,588,27.1,27.11,336
24229,27.11,350718,685,27.1,27.11,429
24230,27.1,350735,673,27.1,27.11,440
24231,27.1,350735,676,27.1,27.11,440
24232,27.11,350737,680,27.1,27.11,496
24233,27.1,350739,717,27.1,27.11,496
24234,27.1,350789,668,27.1,27.11,506
24235,27.1,350793,676,27.1,27.11,508
24236,27.1,350797,689,27.1,27.11,508
24237,27.1,350797,692,27.1,27.11,508
24238,27.1,350798,657,27.1,27.11,515
24239,27.1,350816,650,27.1,27.11,503
24240,27.1,350816,650,27.1,27.11,503
24241,27.1,350867,600,27.1,27.11,524
24242,27.1,350869,597,27.1,27.11,525
24243,27.1,350869,597,27.1,27.11,525
24244,27.1,350869,597,27.1,27.11,525
24245,27.1,350870,596,27.1,27.11,527
24246,27.1,350870,596,27.1,27.11,527
24247,27.11,351097,274,27.1,27.11,622
24248,27.1,351103,268,27.1,27.11,661
24249,27.1,351103,268,27.1,27.11,660
24250,27.11,351109,266,27.1,27.11,658
24251,27.1,351220,154,27.1,27.11,565
24252,27.1,351220,154,27.1,27.11,565
24253,27.1,351224,150,27.1,27.11,565
24254,27.1,351257,118,27.1,27.11,568
24255,27.1,351258,122,27.1,27.11,573
24256,27.1,351316,67,27.1,27.11,573
24257,27.1,351322,62,27.1,27.11,592
24258,27.1,351322,62,27.1,27.11,592
24259,27.1,351347,39,27.1,27.11,593
24260,27.1,351365,44,27.1,27.11,586
24261,27.1,351366,40,27.1,27.11,586
24262,27.1,351376,26,27.1,27.11,586
24263,27.1,351406,2037,27.09,27.11,586
24264,27.1,351406,2037,27.09,27.11,586
24265,27.1,351415,71,27.1,27.11,590
24266,27.1,351488,2239,27.09,27.11,590
24267,27.1,351488,1939,27.09,27.1,2
24268,27.09,351489,2104,27.09,27.1,48
24269,27.09,351489,2104,27.09,27.1,48
24270,27.09,351489,1735,27.09,27.1,51
24271,27.1,351490,1500,27.09,27.1,141
24272,27.1,351490,1500,27.09,27.1,141
24273,27.09,351561,1408,27.09,27.1,281
24274,27.1,351573,1408,27.09,27.1,281
24275,27.1,351574,1410,27.09,27.1,470
24276,27.1,351902,1210,27.09,27.1,111
24277,27.1,352039,8,27.1,27.11,622
24278,27.11,352050,1290,27.09,27.11,621
24279,27.09,352102,1262,27.09,27.1,7
24280,27.1,352106,1265,27.09,27.1,15
24281,27.09,352109,1264,27.09,27.1,14
24282,27.1,352153,28,27.1,27.11,619
24283,27.09,352190,1336,27.09,27.1,1
24284,27.09,352204,1457,27.09,27.1,2
24285,27.09,352211,1451,27.09,27.1,11
24286,27.1,352263,12,27.1,27.11,613
24287,27.1,352277,1215,27.09,27.11,636
24288,27.1,352277,1229,27.09,27.11,624
24289,27.1,352278,1229,27.09,27.1,59
24290,27.1,352278,1229,27.09,27.1,59
24291,27.1,352278,1407,27.09,27.1,71
24292,27.09,352285,1402,27.09,27.1,102
24293,27.1,352312,1402,27.09,27.1,76
24294,27.1,352320,1409,27.09,27.1,128
24295,27.09,352324,1408,27.09,27.1,129
24296,27.1,352325,1408,27.09,27.1,128
24297,27.1,352325,1408,27.09,27.1,128
24298,27.1,352325,1417,27.09,27.1,148
24299,27.1,352513,2,27.1,27.11,564
24300,27.1,352516,1549,27.09,27.1,12
24301,27.09,352560,1552,27.09,27.1,10
24302,27.11,352580,15,27.1,27.11,613
24303,27.11,352582,25,27.1,27.11,611
24304,27.1,352583,24,27.1,27.11,614
24305,27.1,352584,24,27.1,27.11,614
24306,27.1,352597,67,27.1,27.11,644
24307,27.1,352600,144,27.1,27.11,645
24308,27.1,352604,143,27.1,27.11,645
24309,27.1,352604,154,27.1,27.11,645
24310,27.1,352605,154,27.1,27.11,651
24311,27.1,352605,154,27.1,27.11,651
24312,27.1,352677,88,27.1,27.11,652
24313,27.1,352687,131,27.1,27.11,662
24314,27.1,352693,129,27.1,27.11,659
24315,27.1,352695,145,27.1,27.11,659
24316,27.1,352695,345,27.1,27.11,659
24317,27.1,352695,345,27.1,27.11,659
24318,27.1,352722,331,27.1,27.11,665
24319,27.1,352722,353,27.1,27.11,665
24320,27.1,352722,353,27.1,27.11,665
24321,27.1,352722,347,27.1,27.11,716
24322,27.1,352734,336,27.1,27.11,716
24323,27.1,352734,336,27.1,27.11,716
24324,27.1,352737,686,27.1,27.11,715
24325,27.1,352747,859,27.1,27.11,672
24326,27.1,352747,859,27.1,27.11,672
24327,27.1,352767,881,27.1,27.11,672
24328,27.1,352771,878,27.1,27.11,673
24329,27.1,352771,878,27.1,27.11,673
24330,27.1,352774,876,27.1,27.11,673
24331,27.1,352775,1075,27.1,27.11,673
24332,27.1,352775,1075,27.1,27.11,673
24333,27.1,352775,1086,27.1,27.11,673
24334,27.1,352792,1069,27.1,27.11,623
24335,27.1,352792,1069,27.1,27.11,623
24336,27.1,352799,1063,27.1,27.11,623
24337,27.1,352800,1054,27.1,27.11,623
24338,27.1,352800,1054,27.1,27.11,623
24339,27.1,352801,1095,27.1,27.11,619
24340,27.1,352805,1101,27.1,27.11,621
24341,27.1,352805,1101,27.1,27.11,621
24342,27.1,352805,1102,27.1,27.11,616
24343,27.1,352820,1087,27.1,27.11,615
24344,27.1,352820,1088,27.1,27.11,615
24345,27.11,352967,976,27.1,27.11,615
24346,27.1,352972,970,27.1,27.11,616
24347,27.1,352972,970,27.1,27.11,616
24348,27.11,352973,972,27.1,27.11,610
24349,27.1,352974,972,27.1,27.11,610
24350,27.1,352975,971,27.1,27.11,610
24351,27.1,352975,971,27.1,27.11,630
24352,27.1,352977,974,27.1,27.11,630
24353,27.1,352977,974,27.1,27.11,630
24354,27.1,352977,974,27.1,27.11,652
24355,27.1,352978,943,27.1,27.11,652
24356,27.1,352978,943,27.1,27.11,652
24357,27.1,353078,842,27.1,27.11,653
24358,27.1,353079,841,27.1,27.11,653
24359,27.1,353079,841,27.1,27.11,653
24360,27.1,353079,840,27.1,27.11,653
24361,27.1,353083,836,27.1,27.11,955
24362,27.1,353093,826,27.1,27.11,955
24363,27.1,353097,822,27.1,27.11,963
24364,27.11,353098,822,27.1,27.11,963
24365,27.11,353098,822,27.1,27.11,963
24366,27.1,353101,818,27.1,27.11,963
24367,27.1,353103,820,27.1,27.11,963
24368,27.1,353103,820,27.1,27.11,963
24369,27.1,353105,819,27.1,27.11,963
24370,27.1,353120,803,27.1,27.11,962
24371,27.1,353120,805,27.1,27.11,962
24372,27.1,353120,806,27.1,27.11,972
24373,27.11,353123,804,27.1,27.11,971
24374,27.11,353123,804,27.1,27.11,971
24375,27.11,353123,804,27.1,27.11,971
24376,27.1,353143,784,27.1,27.11,972
24377,27.1,353143,744,27.1,27.11,972
24378,27.1,353163,716,27.1,27.11,972
24379,27.1,353163,716,27.1,27.11,972
24380,27.1,353163,618,27.1,27.11,972
24381,27.1,353203,593,27.1,27.11,958
24382,27.1,353213,584,27.1,27.11,960
24383,27.1,353213,593,27.1,27.11,960
24384,27.1,353218,588,27.1,27.11,965
24385,27.1,353221,585,27.1,27.11,965
24386,27.1,353221,585,27.1,27.11,965
24387,27.11,353224,584,27.1,27.11,961
24388,27.1,353225,583,27.1,27.11,961
24389,27.1,353226,582,27.1,27.11,961
24390,27.1,353235,573,27.1,27.11,969
24391,27.1,353235,573,27.1,27.11,969
24392,27.1,353235,574,27.1,27.11,1052
24393,27.1,353235,576,27.1,27.11,1052
24394,27.1,353256,555,27.1,27.11,1052
24395,27.1,353256,555,27.1,27.11,1052
24396,27.1,353356,455,27.1,27.11,1060
24397,27.1,353357,453,27.1,27.11,1060
24398,27.1,353358,452,27.1,27.11,1060
24399,27.1,353359,453,27.1,27.11,1061
24400,27.1,353459,300,27.1,27.11,1061
24401,27.1,353500,259,27.1,27.11,1061
24402,27.1,353545,213,27.1,27.11,1017
24403,27.1,353765,1625,27.09,27.1,82
24404,27.1,353765,1521,27.09,27.1,86
24405,27.09,353766,1519,27.09,27.1,87
24406,27.09,353766,1519,27.09,27.1,87
24407,27.09,353766,1519,27.09,27.1,126
24408,27.1,354045,79,27.1,27.11,945
24409,27.1,354047,90,27.1,27.11,944
24410,27.1,354052,85,27.1,27.11,943
24411,27.1,354063,79,27.1,27.11,938
24412,27.1,354073,69,27.1,27.11,929
24413,27.1,354080,61,27.1,27.11,929
24414,27.1,354081,60,27.1,27.11,929
24415,27.1,354083,59,27.1,27.11,934
24416,27.1,354084,58,27.1,27.11,934
24417,27.1,354115,17,27.1,27.11,933
24418,27.1,354117,16,27.1,27.11,933
24419,27.11,354118,16,27.1,27.11,932
24420,27.11,354118,16,27.1,27.11,932
24421,27.1,354119,15,27.1,27.11,937
24422,27.1,354121,13,27.1,27.11,1037
24423,27.1,354178,169,27.1,27.11,1040
24424,27.1,354178,169,27.1,27.11,1040
24425,27.1,354178,172,27.1,27.11,1040
24426,27.1,354207,325,27.1,27.11,1035
24427,27.1,354208,346,27.1,27.11,1035
24428,27.1,354208,346,27.1,27.11,1035
24429,27.1,354212,376,27.1,27.11,1027
24430,27.1,354215,378,27.1,27.11,1028
24431,27.1,354315,278,27.1,27.11,1028
24432,27.1,354334,331,27.1,27.11,1010
24433,27.1,354335,341,27.1,27.11,1010
24434,27.1,354335,345,27.1,27.11,1010
24435,27.1,354371,325,27.1,27.11,997
24436,27.1,354372,329,27.1,27.11,996
24437,27.1,354373,331,27.1,27.11,997
24438,27.1,354433,271,27.1,27.11,997
24439,27.1,354435,270,27.1,27.11,997
24440,27.11,354445,257,27.1,27.11,987
24441,27.1,354450,214,27.1,27.11,991
24442,27.1,354451,212,27.1,27.11,991
24443,27.1,354484,170,27.1,27.11,992
24444,27.1,354512,135,27.1,27.11,992
24445,27.1,354512,135,27.1,27.11,992
24446,27.1,354618,34,27.1,27.11,962
24447,27.1,354672,1648,27.09,27.1,71
24448,27.1,354672,1648,27.09,27.1,71
24449,27.1,354672,1642,27.09,27.1,73
24450,27.1,354716,1731,27.09,27.1,6
24451,27.1,354728,1647,27.09,27.1,5
24452,27.1,354735,4,27.1,27.11,963
24453,27.1,354737,72,27.1,27.11,994
24454,27.1,354749,61,27.1,27.11,994
24455,27.1,354749,63,27.1,27.11,994
24456,27.1,354750,72,27.1,27.11,993
24457,27.1,354751,72,27.1,27.11,997
24458,27.1,354752,401,27.1,27.11,997
24459,27.1,354754,403,27.1,27.11,997
24460,27.1,354755,402,27.1,27.11,997
24461,27.1,354755,402,27.1,27.11,997
24462,27.1,354764,434,27.1,27.11,977
24463,27.1,354766,432,27.1,27.11,977
24464,27.1,354766,432,27.1,27.11,977
24465,27.1,354768,430,27.1,27.11,977
24466,27.1,354773,426,27.1,27.11,977
24467,27.1,354815,386,27.1,27.11,981
24468,27.1,354818,391,27.1,27.11,981
24469,27.11,354821,390,27.1,27.11,979
24470,27.11,354821,391,27.1,27.11,979
24471,27.1,354826,386,27.1,27.11,980
24472,27.1,354879,361,27.1,27.11,950
24473,27.1,354883,356,27.1,27.11,953
24474,27.1,354890,350,27.1,27.11,953
24475,27.1,354892,348,27.1,27.11,953
24476,27.1,354893,347,27.1,27.11,953
24477,27.1,354911,329,27.1,27.11,953
24478,27.1,354912,328,27.1,27.11,953
24479,27.1,354913,327,27.1,27.11,953
24480,27.1,354924,321,27.1,27.11,953
24481,27.1,354924,321,27.1,27.11,953
24482,27.1,354925,320,27.1,27.11,954
24483,27.1,354925,319,27.1,27.11,956
24484,27.1,354930,314,27.1,27.11,962
24485,27.1,354930,313,27.1,27.11,977
24486,27.1,355052,194,27.1,27.11,977
24487,27.1,355065,144,27.1,27.11,970
24488,27.1,355065,145,27.1,27.11,970
24489,27.1,355068,142,27.1,27.11,980
24490,27.1,355068,142,27.1,27.11,980
24491,27.1,355068,132,27.1,27.11,984
